tab	measurements
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	sample	site	location
BRa.10a:LP-DIR-T11	BRa.10a:LP-DIR-T	BRa.10a	2.3	221.9	13.3	0	0	0.0	0.0	11	838.0	This study	hargrave 2018-02-11 18:54:36	LT-T-Z:LP-DIR-T	g	11	u	8	273			pmagpy-4.2.5	1.83e-07	2.7300000000000003e-09	3.45e-09	5.94e-09	BRa.10	BRa	Bad River
BRa.10a:LP-DIR-T12	BRa.10a:LP-DIR-T	BRa.10a	2.4	219.1	13.6	0	0	0.0	0.0	12	843.0	This study	hargrave 2018-02-15 13:49:35	LT-T-Z:LP-DIR-T	g	12	u	8	273			pmagpy-4.2.5	1.8e-07	2.44e-09	3.7200000000000004e-09	6.38e-09	BRa.10	BRa	Bad River
BRa.10a:LP-DIR-T13	BRa.10a:LP-DIR-T	BRa.10a	2.2	221.5	13.1	0	0	0.0	0.0	13	848.0	This study	hargrave 2018-02-25 13:52:55	LT-T-Z:LP-DIR-T	g	13	u	8	273			pmagpy-4.2.5	1.7899999999999995e-07	6.34e-09	1.59e-09	4.91e-09	BRa.10	BRa	Bad River
BRa.10a:LP-DIR-T14	BRa.10a:LP-DIR-T	BRa.10a	1.7	221.9	13.4	0	0	0.0	0.0	14	853.0	This study	hargrave 2018-03-08 18:02:49	LT-T-Z:LP-DIR-T	g	14	u	8	273			pmagpy-4.2.5	1.78e-07	3.0599999999999998e-09	2.1600000000000004e-09	4.46e-09	BRa.10	BRa	Bad River
BRa.10a:LP-DIR-T15	BRa.10a:LP-DIR-T	BRa.10a	2.9	219.1	13.0	0	0	0.0	0.0	15	873.0	This study	hargrave 2018-04-05 17:43:51	LT-T-Z:LP-DIR-T	g	15	u	8	273			pmagpy-4.2.5	1.69e-07	4.39e-09	6.42e-09	3.6e-09	BRa.10	BRa	Bad River
BRa.10a:LP-DIR-T16	BRa.10a:LP-DIR-T	BRa.10a	4.8	214.5	11.6	0	0	0.0	0.0	16	893.0	This study	hargrave 2018-04-08 12:13:26	LT-T-Z:LP-DIR-T	g	16	u	8	273			pmagpy-4.2.5	1.56e-07	8.740000000000001e-09	9.740000000000002e-09	1.55e-09	BRa.10	BRa	Bad River
BRa.10a:LP-DIR-T17	BRa.10a:LP-DIR-T	BRa.10a	1.1	216.0	11.9	0	0	0.0	0.0	17	903.0	This study	hargrave 2018-05-03 13:41:27	LT-T-Z:LP-DIR-T	g	17	u	8	273			pmagpy-4.2.5	1.49e-07	1.14e-09	1.11e-09	2.6800000000000003e-09	BRa.10	BRa	Bad River
BRa.10a:LP-DIR-T18	BRa.10a:LP-DIR-T	BRa.10a	4.8	215.4	11.6	0	0	0.0	0.0	18	913.0	This study	hargrave 2018-05-06 12:48:36	LT-T-Z:LP-DIR-T	g	18	u	8	273			pmagpy-4.2.5	1.43e-07	6.29e-09	9.68e-09	3.74e-09	BRa.10	BRa	Bad River
BRa.10a:LP-DIR-T19	BRa.10a:LP-DIR-T	BRa.10a	1.3	216.7	11.3	0	0	0.0	0.0	19	918.0	This study	hargrave 2018-05-08 02:17:34	LT-T-Z:LP-DIR-T	g	19	u	8	273			pmagpy-4.2.5	1.3900000000000001e-07	1.21e-09	6.859999999999999e-10	3.14e-09	BRa.10	BRa	Bad River
BRa.10a:LP-DIR-T20	BRa.10a:LP-DIR-T	BRa.10a	5.3	213.3	12.2	0	0	0.0	0.0	20	923.0	This study	hargrave 2018-06-07 15:16:27	LT-T-Z:LP-DIR-T	g	20	u	8	273			pmagpy-4.2.5	1.37e-07	8.050000000000001e-09	9.46e-09	3.4700000000000002e-09	BRa.10	BRa	Bad River
BRa.10a:LP-DIR-T21	BRa.10a:LP-DIR-T	BRa.10a	1.0	216.7	11.5	0	0	0.0	0.0	21	928.0	This study	hargrave 2018-06-22 11:38:51	LT-T-Z:LP-DIR-T	g	21	u	8	273			pmagpy-4.2.5	1.34e-07	9.06e-10	1.3800000000000002e-09	1.99e-09	BRa.10	BRa	Bad River
BRa.10a:LP-DIR-T22	BRa.10a:LP-DIR-T	BRa.10a	1.2	217.0	11.7	0	0	0.0	0.0	22	933.0	This study	hargrave 2018-07-02 16:08:18	LT-T-Z:LP-DIR-T	g	22	u	8	273			pmagpy-4.2.5	1.3e-07	1.0300000000000002e-09	1.32e-09	2.37e-09	BRa.10	BRa	Bad River
BRa.10a:LP-DIR-T23	BRa.10a:LP-DIR-T	BRa.10a	1.0	215.9	10.9	0	0	0.0	0.0	23	938.0	This study	hargrave 2018-08-21 10:28:17	LT-T-Z:LP-DIR-T	g	23	u	8	273			pmagpy-4.2.5	1.26e-07	1.13e-09	9.18e-10	1.7000000000000001e-09	BRa.10	BRa	Bad River
BRa.10a:LP-DIR-T24	BRa.10a:LP-DIR-T	BRa.10a	6.3	219.9	6.1	0	0	0.0	0.0	24	941.0	This study	hargrave 2018-10-31 12:11:58	LT-T-Z:LP-DIR-T	g	24	u	8	273			pmagpy-4.2.5	1.1699999999999999e-07	8.909999999999998e-09	9.45e-09	1.82e-09	BRa.10	BRa	Bad River
BRa.10a:LP-DIR-T25	BRa.10a:LP-DIR-T	BRa.10a	2.8	219.1	10.7	0	0	0.0	0.0	25	944.0	This study	hargrave 2018-11-01 12:32:24	LT-T-Z:LP-DIR-T	g	25	u	8	273			pmagpy-4.2.5	1.0900000000000001e-07	3.4000000000000007e-09	3.7e-09	2.22e-09	BRa.10	BRa	Bad River
BRa.10a:LP-DIR-T26	BRa.10a:LP-DIR-T	BRa.10a	3.4	219.5	11.5	0	0	0.0	0.0	26	947.0	This study	hargrave 2018-11-02 16:44:36	LT-T-Z:LP-DIR-T	g	26	u	8	273			pmagpy-4.2.5	1e-07	3.59e-09	4.689999999999999e-09	1.9699999999999996e-09	BRa.10	BRa	Bad River
BRa.10a:LP-DIR-T27	BRa.10a:LP-DIR-T	BRa.10a	6.1	216.8	10.6	0	0	0.0	0.0	27	949.0	This study	hargrave 2018-11-03 20:03:48	LT-T-Z:LP-DIR-T	g	27	u	8	273			pmagpy-4.2.5	8.92e-08	5.520000000000001e-09	7.83e-09	1.46e-09	BRa.10	BRa	Bad River
BRa.10a:LP-DIR-T28	BRa.10a:LP-DIR-T	BRa.10a	3.5	215.6	10.3	0	0	0.0	0.0	28	952.0	This study	hargrave 2018-11-09 09:15:57	LT-T-Z:LP-DIR-T	g	28	u	8	273			pmagpy-4.2.5	5.7999999999999997e-08	2.15e-09	2.87e-09	4.880000000000001e-10	BRa.10	BRa	Bad River
BRa.10a:LP-DIR-T29	BRa.10a:LP-DIR-T	BRa.10a	1.5	219.5	8.3	0	0	0.0	0.0	29	954.0	This study	hargrave 2018-11-10 16:36:41	LT-T-Z:LP-DIR-T	g	29	u	8	273			pmagpy-4.2.5	4.9e-08	1.07e-09	1.3900000000000002e-09	2.72e-10	BRa.10	BRa	Bad River
BRa.10a:LP-DIR-T30	BRa.10a:LP-DIR-T	BRa.10a	3.4	218.3	14.4	0	0	0.0	0.0	30	956.0	This study	hargrave 2018-11-12 16:50:58	LT-T-Z:LP-DIR-T	g	30	u	8	273			pmagpy-4.2.5	2.2200000000000004e-08	1.0499999999999999e-09	1e-09	1.56e-10	BRa.10	BRa	Bad River
BRa.10a:LP-DIR-T31	BRa.10a:LP-DIR-T	BRa.10a	1.4	215.5	15.4	0	0	0.0	0.0	31	958.0	This study	hargrave 2018-11-13 10:28:30	LT-T-Z:LP-DIR-T	g	31	u	8	273			pmagpy-4.2.5	6.459999999999999e-09	7.22e-11	1.7e-10	6.3e-11	BRa.10	BRa	Bad River
BRa.10a:LP-DIR-T32	BRa.10a:LP-DIR-T	BRa.10a	5.6	230.9	40.3	0	0	0.0	0.0	32	960.0	This study	hargrave 2018-11-13 19:29:42	LT-T-Z:LP-DIR-T	g	32	u	8	273			pmagpy-4.2.5	4.24e-09	2.07e-10	3.87e-10	1.8899999999999997e-11	BRa.10	BRa	Bad River
BRa.10a:LP-DIR-T33	BRa.10a:LP-DIR-T	BRa.10a	2.4	42.2	-53.1	0	0	0.0	0.0	33	962.0	This study	hargrave 2018-11-14 01:31:19	LT-T-Z:LP-DIR-T	g	33	u	8	273			pmagpy-4.2.5	1.75e-09	7.05e-11	4.5e-11	2.04e-11	BRa.10	BRa	Bad River
BRa.11a:LP-DIR-T0	BRa.11a:LP-DIR-T	BRa.11a	2.2	209.1	9.3	0	0	0.0	0.0	0	273.0	This study	hargrave 2017-08-30 13:04:17	LT-NO:LP-DIR-T	g	34	u	8	273			pmagpy-4.2.5	4.6799999999999996e-07	9.8e-09	1.37e-08	8.3e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T1	BRa.11a:LP-DIR-T	BRa.11a	2.3	208.6	9.3	0	0	0.0	0.0	1	373.0	This study	hargrave 2017-09-11 15:37:02	LT-T-Z:LP-DIR-T	g	35	u	8	273			pmagpy-4.2.5	4.66e-07	8.38e-09	1.24e-08	1.2099999999999999e-08	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T2	BRa.11a:LP-DIR-T	BRa.11a	2.2	212.8	7.0	0	0	0.0	0.0	2	473.0	This study	hargrave 2017-09-18 13:19:21	LT-T-Z:LP-DIR-T	g	36	u	8	273			pmagpy-4.2.5	4.5899999999999997e-07	7.28e-09	1.3899999999999999e-08	9.25e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T3	BRa.11a:LP-DIR-T	BRa.11a	1.8	208.2	7.6	0	0	0.0	0.0	3	573.0	This study	hargrave 2017-09-20 12:10:40	LT-T-Z:LP-DIR-T	g	37	u	8	273			pmagpy-4.2.5	4.38e-07	1.88e-09	7.609999999999998e-09	1.26e-08	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T4	BRa.11a:LP-DIR-T	BRa.11a	1.2	208.5	5.9	0	0	0.0	0.0	4	673.0	This study	hargrave 2017-09-27 12:22:33	LT-T-Z:LP-DIR-T	g	38	u	8	273			pmagpy-4.2.5	4.0899999999999997e-07	2.51e-09	3.03e-09	8.45e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T5	BRa.11a:LP-DIR-T	BRa.11a	1.0	202.0	5.1	0	0	0.0	0.0	5	723.0	This study	hargrave 2017-09-30 20:02:16	LT-T-Z:LP-DIR-T	g	39	u	8	273			pmagpy-4.2.5	3.92e-07	2.18e-09	5.3299999999999996e-09	4.86e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T6	BRa.11a:LP-DIR-T	BRa.11a	2.3	203.6	5.6	0	0	0.0	0.0	6	773.0	This study	hargrave 2017-10-14 16:59:22	LT-T-Z:LP-DIR-T	g	40	u	8	273			pmagpy-4.2.5	3.5399999999999997e-07	5.43e-09	8.040000000000001e-09	1.1000000000000001e-08	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T7	BRa.11a:LP-DIR-T	BRa.11a	3.2	202.2	5.5	0	0	0.0	0.0	7	798.0	This study	hargrave 2017-10-22 12:11:11	LT-T-Z:LP-DIR-T	g	41	u	8	273			pmagpy-4.2.5	3.45e-07	6.57e-09	1.69e-08	6.9499999999999985e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T8	BRa.11a:LP-DIR-T	BRa.11a	1.7	200.7	3.1	0	0	0.0	0.0	8	823.0	This study	hargrave 2017-11-04 16:21:13	LT-T-Z:LP-DIR-T	g	42	u	8	273			pmagpy-4.2.5	3.27e-07	2.85e-09	4.8e-09	8.84e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T9	BRa.11a:LP-DIR-T	BRa.11a	2.2	201.2	5.1	0	0	0.0	0.0	9	828.0	This study	hargrave 2017-11-18 17:25:52	LT-T-Z:LP-DIR-T	g	43	u	8	273			pmagpy-4.2.5	3.2e-07	4.4700000000000005e-09	6.64e-09	9.6e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T10	BRa.11a:LP-DIR-T	BRa.11a	1.8	200.0	4.5	0	0	0.0	0.0	10	833.0	This study	hargrave 2018-01-23 12:25:19	LT-T-Z:LP-DIR-T	g	44	u	8	273			pmagpy-4.2.5	3.17e-07	2.8399999999999997e-09	8.050000000000001e-09	5.660000000000001e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T11	BRa.11a:LP-DIR-T	BRa.11a	2.5	200.6	3.7	0	0	0.0	0.0	11	838.0	This study	hargrave 2018-02-11 18:56:03	LT-T-Z:LP-DIR-T	g	45	u	8	273			pmagpy-4.2.5	3.0399999999999997e-07	2.2899999999999997e-09	4.21e-09	1.24e-08	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T12	BRa.11a:LP-DIR-T	BRa.11a	5.6	202.1	5.4	0	0	0.0	0.0	12	843.0	This study	hargrave 2018-02-15 13:52:25	LT-T-Z:LP-DIR-T	g	46	u	8	273			pmagpy-4.2.5	2.9899999999999996e-07	8.58e-09	2.17e-08	1.81e-08	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T13	BRa.11a:LP-DIR-T	BRa.11a	2.1	209.1	3.3	0	0	0.0	0.0	13	848.0	This study	hargrave 2018-02-25 13:54:06	LT-T-Z:LP-DIR-T	g	47	u	8	273			pmagpy-4.2.5	3.01e-07	2.7e-09	8.809999999999999e-09	8.08e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T14	BRa.11a:LP-DIR-T	BRa.11a	3.8	206.9	4.8	0	0	0.0	0.0	14	853.0	This study	hargrave 2018-03-08 18:03:56	LT-T-Z:LP-DIR-T	g	48	u	8	273			pmagpy-4.2.5	3e-07	8.54e-09	1.48e-08	1.05e-08	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T15	BRa.11a:LP-DIR-T	BRa.11a	2.8	203.1	4.9	0	0	0.0	0.0	15	873.0	This study	hargrave 2018-04-05 17:49:09	LT-T-Z:LP-DIR-T	g	49	u	8	273			pmagpy-4.2.5	2.91e-07	4.8100000000000006e-09	1.24e-08	5.17e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T16	BRa.11a:LP-DIR-T	BRa.11a	1.0	202.4	3.6	0	0	0.0	0.0	16	893.0	This study	hargrave 2018-04-08 12:14:52	LT-T-Z:LP-DIR-T	g	50	u	8	273			pmagpy-4.2.5	2.7800000000000003e-07	1.6699999999999998e-09	2.9600000000000005e-09	3.360000000000001e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T17	BRa.11a:LP-DIR-T	BRa.11a	4.5	197.2	5.3	0	0	0.0	0.0	17	903.0	This study	hargrave 2018-05-03 13:44:16	LT-T-Z:LP-DIR-T	g	51	u	8	273			pmagpy-4.2.5	2.68e-07	7.06e-09	1.94e-08	4.770000000000001e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T18	BRa.11a:LP-DIR-T	BRa.11a	1.8	199.6	4.3	0	0	0.0	0.0	18	913.0	This study	hargrave 2018-05-06 12:50:02	LT-T-Z:LP-DIR-T	g	52	u	8	273			pmagpy-4.2.5	2.63e-07	2.49e-09	3.37e-09	7.3400000000000015e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T19	BRa.11a:LP-DIR-T	BRa.11a	1.9	204.0	4.1	0	0	0.0	0.0	19	918.0	This study	hargrave 2018-05-08 02:18:58	LT-T-Z:LP-DIR-T	g	53	u	8	273			pmagpy-4.2.5	2.57e-07	3.6700000000000004e-09	6.970000000000001e-09	3.9200000000000005e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T20	BRa.11a:LP-DIR-T	BRa.11a	1.2	204.2	4.5	0	0	0.0	0.0	20	923.0	This study	hargrave 2018-06-07 15:17:41	LT-T-Z:LP-DIR-T	g	54	u	8	273			pmagpy-4.2.5	2.5399999999999997e-07	2.1100000000000004e-09	3.1e-09	4.44e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T21	BRa.11a:LP-DIR-T	BRa.11a	2.5	200.3	4.6	0	0	0.0	0.0	21	928.0	This study	hargrave 2018-06-22 11:41:58	LT-T-Z:LP-DIR-T	g	55	u	8	273			pmagpy-4.2.5	2.46e-07	2.12e-09	5.3e-09	9.66e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T22	BRa.11a:LP-DIR-T	BRa.11a	0.9	202.8	3.7	0	0	0.0	0.0	22	933.0	This study	hargrave 2018-07-02 16:09:46	LT-T-Z:LP-DIR-T	g	56	u	8	273			pmagpy-4.2.5	2.4e-07	1.7800000000000005e-09	2.93e-09	2.6899999999999996e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T23	BRa.11a:LP-DIR-T	BRa.11a	61.8	32.6	46.6	0	0	0.0	0.0	23	938.0	This study	hargrave 2018-08-21 10:31:09	LT-T-Z:LP-DIR-T	g	57	u	8	273			pmagpy-4.2.5	4.36e-12	9.630000000000002e-12	1.3599999999999999e-11	4.26e-12	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T24	BRa.11a:LP-DIR-T	BRa.11a	5.3	203.7	4.3	0	0	0.0	0.0	24	938.0	This study	hargrave 2018-08-21 11:22:00	LT-T-Z:LP-DIR-T	b	58	u	8	273			pmagpy-4.2.5	1.29e-07	5.17e-09	1.07e-08	2.46e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T25	BRa.11a:LP-DIR-T	BRa.11a	9.3	195.8	2.7	0	0	0.0	0.0	25	941.0	This study	hargrave 2018-10-31 12:13:24	LT-T-Z:LP-DIR-T	g	59	u	8	273			pmagpy-4.2.5	1.1900000000000001e-07	5.7700000000000005e-09	1.85e-08	1.82e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T26	BRa.11a:LP-DIR-T	BRa.11a	4.4	201.5	2.2	0	0	0.0	0.0	26	941.0	This study	hargrave 2018-10-31 13:28:52	LT-T-Z:LP-DIR-T	b	60	u	8	273			pmagpy-4.2.5	1.1900000000000001e-07	3.16e-09	8.399999999999999e-09	2.36e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T27	BRa.11a:LP-DIR-T	BRa.11a	31.5	183.0	26.9	0	0	0.0	0.0	27	944.0	This study	hargrave 2018-11-01 12:33:35	LT-T-Z:LP-DIR-T	g	61	u	8	273			pmagpy-4.2.5	9.89e-08	1.93e-08	4.1900000000000005e-08	3.93e-08	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T28	BRa.11a:LP-DIR-T	BRa.11a	1.8	199.1	4.1	0	0	0.0	0.0	28	944.0	This study	hargrave 2018-11-01 13:17:40	LT-T-Z:LP-DIR-T	b	62	u	8	273			pmagpy-4.2.5	1.14e-07	1.84e-09	1.4800000000000005e-09	3.5e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T29	BRa.11a:LP-DIR-T	BRa.11a	4.2	196.0	4.7	0	0	0.0	0.0	29	947.0	This study	hargrave 2018-11-02 16:45:43	LT-T-Z:LP-DIR-T	g	63	u	8	273			pmagpy-4.2.5	1.08e-07	2.3399999999999998e-09	6.4e-09	4.65e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T30	BRa.11a:LP-DIR-T	BRa.11a	1.9	187.4	3.7	0	0	0.0	0.0	30	949.0	This study	hargrave 2018-11-03 20:04:54	LT-T-Z:LP-DIR-T	g	64	u	8	273			pmagpy-4.2.5	1.0199999999999999e-07	2.22e-09	2.3399999999999998e-09	2.45e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T31	BRa.11a:LP-DIR-T	BRa.11a	4.3	197.7	5.2	0	0	0.0	0.0	31	952.0	This study	hargrave 2018-11-09 09:17:21	LT-T-Z:LP-DIR-T	g	65	u	8	273			pmagpy-4.2.5	7.66e-08	1.94e-09	4.79e-09	2.72e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T32	BRa.11a:LP-DIR-T	BRa.11a	3.4	197.0	4.9	0	0	0.0	0.0	32	954.0	This study	hargrave 2018-11-10 16:57:52	LT-T-Z:LP-DIR-T	g	66	u	8	273			pmagpy-4.2.5	7.18e-08	1.45e-09	3.98e-09	8.88e-10	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T33	BRa.11a:LP-DIR-T	BRa.11a	55.2	203.6	4.4	0	0	0.0	0.0	33	956.0	This study	hargrave 2018-11-12 16:52:45	LT-T-Z:LP-DIR-T	g	67	u	8	273			pmagpy-4.2.5	1.78e-08	1.75e-08	7.62e-09	1.4699999999999999e-09	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T34	BRa.11a:LP-DIR-T	BRa.11a	2.7	192.6	4.5	0	0	0.0	0.0	34	956.0	This study	hargrave 2018-11-12 18:24:27	LT-T-Z:LP-DIR-T	b	68	u	8	273			pmagpy-4.2.5	3.46e-08	6.35e-10	1.61e-09	2.4799999999999997e-10	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T35	BRa.11a:LP-DIR-T	BRa.11a	59.5	207.1	3.7	0	0	0.0	0.0	35	958.0	This study	hargrave 2018-11-13 10:29:41	LT-T-Z:LP-DIR-T	g	69	u	8	273			pmagpy-4.2.5	1.14e-08	1.08e-08	5.5399999999999995e-09	7.969999999999999e-10	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T36	BRa.11a:LP-DIR-T	BRa.11a	10.6	203.4	4.3	0	0	0.0	0.0	36	958.0	This study	hargrave 2018-11-13 11:38:20	LT-T-Z:LP-DIR-T	b	70	u	8	273			pmagpy-4.2.5	2.23e-08	1.3800000000000002e-09	3.96e-09	3.36e-10	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T37	BRa.11a:LP-DIR-T	BRa.11a	7.0	194.9	4.2	0	0	0.0	0.0	37	958.0	This study	hargrave 2018-11-13 11:46:09	LT-T-Z:LP-DIR-T	b	71	u	8	273			pmagpy-4.2.5	2.25e-08	7.359999999999999e-10	2.67e-09	1.6899999999999999e-10	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T38	BRa.11a:LP-DIR-T	BRa.11a	5.1	201.7	7.7	0	0	0.0	0.0	38	960.0	This study	hargrave 2018-11-13 19:31:04	LT-T-Z:LP-DIR-T	g	72	u	8	273			pmagpy-4.2.5	9.76e-09	2.1399999999999998e-10	8.699999999999998e-10	5.6600000000000004e-11	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T39	BRa.11a:LP-DIR-T	BRa.11a	53.8	195.6	5.2	0	0	0.0	0.0	39	962.0	This study	hargrave 2018-11-14 01:34:42	LT-T-Z:LP-DIR-T	g	73	u	8	273			pmagpy-4.2.5	2.6e-09	2.6600000000000003e-09	7.46e-10	2.36e-10	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T40	BRa.11a:LP-DIR-T	BRa.11a	9.9	186.3	4.0	0	0	0.0	0.0	40	962.0	This study	hargrave 2018-11-14 02:35:25	LT-T-Z:LP-DIR-T	b	74	u	8	273			pmagpy-4.2.5	5.1200000000000005e-09	1.3899999999999999e-10	8.95e-10	2.96e-11	BRa.11	BRa	Bad River
BRa.11a:LP-DIR-T41	BRa.11a:LP-DIR-T	BRa.11a	5.8	191.4	4.1	0	0	0.0	0.0	41	962.0	This study	hargrave 2018-11-14 03:24:08	LT-T-Z:LP-DIR-T	g	75	u	8	273			pmagpy-4.2.5	5.17e-09	1.29e-10	5.269999999999999e-10	4.26e-11	BRa.11	BRa	Bad River
